Date,Open,High,Low,Close,Adj Close,Volume
2016-11-29,55.490002,55.490002,55.490002,55.490002,50.924141,0
2016-11-30,55.360001,55.360001,55.360001,55.360001,50.804825,0
2016-12-01,55.130001,55.130001,55.130001,55.130001,50.593758,0
2016-12-02,55.160000,55.160000,55.160000,55.160000,50.621284,0
2016-12-05,55.560001,55.560001,55.560001,55.560001,50.988373,0
2016-12-06,55.820000,55.820000,55.820000,55.820000,51.226986,0
2016-12-07,56.520000,56.520000,56.520000,56.520000,51.869389,0
2016-12-08,56.730000,56.730000,56.730000,56.730000,52.062096,0
2016-12-09,57.009998,57.009998,57.009998,57.009998,52.319057,0
2016-12-12,56.869999,56.869999,56.869999,56.869999,52.190590,0
2016-12-13,57.200001,57.200001,57.200001,57.200001,52.493431,0
2016-12-14,56.700001,56.700001,56.700001,56.700001,52.034573,0
2016-12-15,56.939999,56.939999,56.939999,56.939999,52.254822,0
2016-12-16,56.849998,56.849998,56.849998,56.849998,52.172218,0
2016-12-19,56.630001,56.630001,56.630001,56.630001,52.295971,0
2016-12-20,56.869999,56.869999,56.869999,56.869999,52.517605,0
2016-12-21,56.709999,56.709999,56.709999,56.709999,52.369850,0
2016-12-22,56.560001,56.560001,56.560001,56.560001,52.231331,0
2016-12-23,56.669998,56.669998,56.669998,56.669998,52.332909,0
2016-12-27,56.810001,56.810001,56.810001,56.810001,52.462208,0
2016-12-28,56.330002,56.330002,56.330002,56.330002,52.018929,0
2016-12-29,56.330002,56.330002,56.330002,56.330002,52.018929,0
2016-12-30,56.080002,56.080002,56.080002,56.080002,51.788071,0
2017-01-03,56.540001,56.540001,56.540001,56.540001,52.212860,0
2017-01-04,56.990002,56.990002,56.990002,56.990002,52.628429,0
2017-01-05,56.880001,56.880001,56.880001,56.880001,52.526844,0
2017-01-06,57.049999,57.049999,57.049999,57.049999,52.683830,0
2017-01-09,56.830002,56.830002,56.830002,56.830002,52.480675,0
2017-01-10,56.900002,56.900002,56.900002,56.900002,52.545307,0
2017-01-11,57.049999,57.049999,57.049999,57.049999,52.683830,0
2017-01-12,56.900002,56.900002,56.900002,56.900002,52.545307,0
2017-01-13,57.060001,57.060001,57.060001,57.060001,52.693069,0
2017-01-17,56.810001,56.810001,56.810001,56.810001,52.462208,0
2017-01-18,56.950001,56.950001,56.950001,56.950001,52.591480,0
2017-01-19,56.720001,56.720001,56.720001,56.720001,52.379086,0
2017-01-20,56.910000,56.910000,56.910000,56.910000,52.554546,0
2017-01-23,56.759998,56.759998,56.759998,56.759998,52.416027,0
2017-01-24,57.209999,57.209999,57.209999,57.209999,52.831577,0
2017-01-25,57.669998,57.669998,57.669998,57.669998,53.256374,0
2017-01-26,57.599998,57.599998,57.599998,57.599998,53.191742,0
2017-01-27,57.529999,57.529999,57.529999,57.529999,53.127102,0
2017-01-30,57.139999,57.139999,57.139999,57.139999,52.766945,0
2017-01-31,57.160000,57.160000,57.160000,57.160000,52.785408,0
2017-02-01,57.160000,57.160000,57.160000,57.160000,52.785408,0
2017-02-02,57.200001,57.200001,57.200001,57.200001,52.822350,0
2017-02-03,57.669998,57.669998,57.669998,57.669998,53.256374,0
2017-02-06,57.520000,57.520000,57.520000,57.520000,53.117863,0
2017-02-07,57.500000,57.500000,57.500000,57.500000,53.099403,0
2017-02-08,57.549999,57.549999,57.549999,57.549999,53.145565,0
2017-02-09,57.950001,57.950001,57.950001,57.950001,53.514950,0
2017-02-10,58.180000,58.180000,58.180000,58.180000,53.727348,0
2017-02-13,58.470001,58.470001,58.470001,58.470001,53.995159,0
2017-02-14,58.709999,58.709999,58.709999,58.709999,54.216785,0
2017-02-15,59.009998,59.009998,59.009998,59.009998,54.493820,0
2017-02-16,58.939999,58.939999,58.939999,58.939999,54.429176,0
2017-02-17,59.040001,59.040001,59.040001,59.040001,54.521538,0
2017-02-21,59.410000,59.410000,59.410000,59.410000,54.863209,0
2017-02-22,59.320000,59.320000,59.320000,59.320000,54.780102,0
2017-02-23,59.290001,59.290001,59.290001,59.290001,54.752399,0
2017-02-24,59.380001,59.380001,59.380001,59.380001,54.835510,0
2017-02-27,59.520000,59.520000,59.520000,59.520000,54.964794,0
2017-02-28,59.279999,59.279999,59.279999,59.279999,54.743153,0
2017-03-01,60.110001,60.110001,60.110001,60.110001,55.509636,0
2017-03-02,59.709999,59.709999,59.709999,59.709999,55.140251,0
2017-03-03,59.740002,59.740002,59.740002,59.740002,55.167969,0
2017-03-06,59.520000,59.520000,59.520000,59.520000,54.964794,0
2017-03-07,59.310001,59.310001,59.310001,59.310001,54.770870,0
2017-03-08,59.160000,59.160000,59.160000,59.160000,54.632347,0
2017-03-09,59.169998,59.169998,59.169998,59.169998,54.641579,0
2017-03-10,59.369999,59.369999,59.369999,59.369999,54.826275,0
2017-03-13,59.430000,59.430000,59.430000,59.430000,54.881683,0
2017-03-14,59.220001,59.220001,59.220001,59.220001,54.687756,0
2017-03-15,59.770000,59.770000,59.770000,59.770000,55.195652,0
2017-03-16,59.700001,59.700001,59.700001,59.700001,55.131023,0
2017-03-17,59.660000,59.660000,59.660000,59.660000,55.094074,0
2017-03-20,59.520000,59.520000,59.520000,59.520000,54.964794,0
2017-03-21,58.680000,58.680000,58.680000,58.680000,54.189075,0
2017-03-22,58.770000,58.770000,58.770000,58.770000,54.272190,0
2017-03-23,58.500000,58.500000,58.500000,58.500000,54.266628,0
2017-03-24,58.459999,58.459999,58.459999,58.459999,54.229523,0
2017-03-27,58.419998,58.419998,58.419998,58.419998,54.192413,0
2017-03-28,58.849998,58.849998,58.849998,58.849998,54.591297,0
2017-03-29,58.950001,58.950001,58.950001,58.950001,54.684063,0
2017-03-30,59.150002,59.150002,59.150002,59.150002,54.869598,0
2017-03-31,59.060001,59.060001,59.060001,59.060001,54.786106,0
2017-04-03,58.900002,58.900002,58.900002,58.900002,54.637691,0
2017-04-04,58.930000,58.930000,58.930000,58.930000,54.665512,0
2017-04-05,58.689999,58.689999,58.689999,58.689999,54.442875,0
2017-04-06,58.880001,58.880001,58.880001,58.880001,54.619141,0
2017-04-07,58.840000,58.840000,58.840000,58.840000,54.582012,0
2017-04-10,58.900002,58.900002,58.900002,58.900002,54.637691,0
2017-04-11,58.889999,58.889999,58.889999,58.889999,54.628399,0
2017-04-12,58.599998,58.599998,58.599998,58.599998,54.359390,0
2017-04-13,58.189999,58.189999,58.189999,58.189999,53.979057,0
2017-04-17,58.709999,58.709999,58.709999,58.709999,54.461433,0
2017-04-18,58.570000,58.570000,58.570000,58.570000,54.331562,0
2017-04-19,58.520000,58.520000,58.520000,58.520000,54.285183,0
2017-04-20,58.990002,58.990002,58.990002,58.990002,54.721165,0
2017-04-21,58.810001,58.810001,58.810001,58.810001,54.554199,0
2017-04-24,59.450001,59.450001,59.450001,59.450001,55.147877,0
2017-04-25,59.830002,59.830002,59.830002,59.830002,55.500378,0
2017-04-26,59.840000,59.840000,59.840000,59.840000,55.509659,0
2017-04-27,59.869999,59.869999,59.869999,59.869999,55.537487,0
2017-04-28,59.680000,59.680000,59.680000,59.680000,55.361233,0
2017-05-01,59.810001,59.810001,59.810001,59.810001,55.481831,0
2017-05-02,59.840000,59.840000,59.840000,59.840000,55.509659,0
2017-05-03,59.720001,59.720001,59.720001,59.720001,55.398350,0
2017-05-04,59.720001,59.720001,59.720001,59.720001,55.398350,0
2017-05-05,60.009998,60.009998,60.009998,60.009998,55.667347,0
2017-05-08,59.970001,59.970001,59.970001,59.970001,55.630253,0
2017-05-09,59.919998,59.919998,59.919998,59.919998,55.583866,0
2017-05-10,60.040001,60.040001,60.040001,60.040001,55.695194,0
2017-05-11,59.880001,59.880001,59.880001,59.880001,55.546761,0
2017-05-12,59.770000,59.770000,59.770000,59.770000,55.444721,0
2017-05-15,60.090000,60.090000,60.090000,60.090000,55.741570,0
2017-05-16,60.060001,60.060001,60.060001,60.060001,55.713741,0
2017-05-17,58.939999,58.939999,58.939999,58.939999,54.674782,0
2017-05-18,59.160000,59.160000,59.160000,59.160000,54.878864,0
2017-05-19,59.560001,59.560001,59.560001,59.560001,55.249924,0
2017-05-22,59.889999,59.889999,59.889999,59.889999,55.556042,0
2017-05-23,60.000000,60.000000,60.000000,60.000000,55.658081,0
2017-05-24,60.150002,60.150002,60.150002,60.150002,55.797222,0
2017-05-25,60.400002,60.400002,60.400002,60.400002,56.029140,0
2017-05-26,60.410000,60.410000,60.410000,60.410000,56.038414,0
2017-05-30,60.299999,60.299999,60.299999,60.299999,55.936371,0
2017-05-31,60.290001,60.290001,60.290001,60.290001,55.927090,0
2017-06-01,60.849998,60.849998,60.849998,60.849998,56.446571,0
2017-06-02,61.080002,61.080002,61.080002,61.080002,56.659935,0
2017-06-05,60.970001,60.970001,60.970001,60.970001,56.557884,0
2017-06-06,60.799999,60.799999,60.799999,60.799999,56.400188,0
2017-06-07,60.889999,60.889999,60.889999,60.889999,56.483677,0
2017-06-08,60.990002,60.990002,60.990002,60.990002,56.576447,0
2017-06-09,60.959999,60.959999,60.959999,60.959999,56.548611,0
2017-06-12,60.910000,60.910000,60.910000,60.910000,56.502232,0
2017-06-13,61.230000,61.230000,61.230000,61.230000,56.799072,0
2017-06-14,61.139999,61.139999,61.139999,61.139999,56.715580,0
2017-06-15,60.990002,60.990002,60.990002,60.990002,56.576447,0
2017-06-16,60.990002,60.990002,60.990002,60.990002,56.576447,0
2017-06-19,61.490002,61.490002,61.490002,61.490002,57.040257,0
2017-06-20,60.770000,60.770000,60.770000,60.770000,56.630226,0
2017-06-21,60.720001,60.720001,60.720001,60.720001,56.583637,0
2017-06-22,60.720001,60.720001,60.720001,60.720001,56.583637,0
2017-06-23,60.869999,60.869999,60.869999,60.869999,56.723415,0
2017-06-26,60.910000,60.910000,60.910000,60.910000,56.760693,0
2017-06-27,60.410000,60.410000,60.410000,60.410000,56.294746,0
2017-06-28,60.990002,60.990002,60.990002,60.990002,56.835247,0
2017-06-29,60.480000,60.480000,60.480000,60.480000,56.359989,0
2017-06-30,60.570000,60.570000,60.570000,60.570000,56.443848,0
2017-07-03,60.750000,60.750000,60.750000,60.750000,56.611588,0
2017-07-05,60.790001,60.790001,60.790001,60.790001,56.648869,0
2017-07-06,60.200001,60.200001,60.200001,60.200001,56.099060,0
2017-07-07,60.619999,60.619999,60.619999,60.619999,56.490444,0
2017-07-10,60.630001,60.630001,60.630001,60.630001,56.499767,0
2017-07-11,60.619999,60.619999,60.619999,60.619999,56.490444,0
2017-07-12,61.070000,61.070000,61.070000,61.070000,56.909790,0
2017-07-13,61.180000,61.180000,61.180000,61.180000,57.012299,0
2017-07-14,61.450001,61.450001,61.450001,61.450001,57.263901,0
2017-07-17,61.459999,61.459999,61.459999,61.459999,57.273220,0
2017-07-18,61.480000,61.480000,61.480000,61.480000,57.291859,0
2017-07-19,61.849998,61.849998,61.849998,61.849998,57.636662,0
2017-07-20,61.840000,61.840000,61.840000,61.840000,57.627338,0
2017-07-21,61.799999,61.799999,61.799999,61.799999,57.590061,0
2017-07-24,61.770000,61.770000,61.770000,61.770000,57.562107,0
2017-07-25,61.980000,61.980000,61.980000,61.980000,57.757797,0
2017-07-26,61.950001,61.950001,61.950001,61.950001,57.729847,0
2017-07-27,61.849998,61.849998,61.849998,61.849998,57.636662,0
2017-07-28,61.759998,61.759998,61.759998,61.759998,57.552784,0
2017-07-31,61.700001,61.700001,61.700001,61.700001,57.496887,0
2017-08-01,61.849998,61.849998,61.849998,61.849998,57.636662,0
2017-08-02,61.790001,61.790001,61.790001,61.790001,57.580742,0
2017-08-03,61.660000,61.660000,61.660000,61.660000,57.459606,0
2017-08-04,61.799999,61.799999,61.799999,61.799999,57.590061,0
2017-08-07,61.900002,61.900002,61.900002,61.900002,57.683254,0
2017-08-08,61.740002,61.740002,61.740002,61.740002,57.534161,0
2017-08-09,61.660000,61.660000,61.660000,61.660000,57.459606,0
2017-08-10,60.759998,60.759998,60.759998,60.759998,56.620903,0
2017-08-11,60.860001,60.860001,60.860001,60.860001,56.714104,0
2017-08-14,61.500000,61.500000,61.500000,61.500000,57.310505,0
2017-08-15,61.430000,61.430000,61.430000,61.430000,57.245262,0
2017-08-16,61.540001,61.540001,61.540001,61.540001,57.347778,0
2017-08-17,60.580002,60.580002,60.580002,60.580002,56.453171,0
2017-08-18,60.480000,60.480000,60.480000,60.480000,56.359989,0
2017-08-21,60.540001,60.540001,60.540001,60.540001,56.415901,0
2017-08-22,61.139999,61.139999,61.139999,61.139999,56.975021,0
2017-08-23,60.959999,60.959999,60.959999,60.959999,56.807285,0
2017-08-24,60.880001,60.880001,60.880001,60.880001,56.732742,0
2017-08-25,61.000000,61.000000,61.000000,61.000000,56.844559,0
2017-08-28,61.029999,61.029999,61.029999,61.029999,56.872520,0
2017-08-29,61.080002,61.080002,61.080002,61.080002,56.919113,0
2017-08-30,61.400002,61.400002,61.400002,61.400002,57.217316,0
2017-08-31,61.799999,61.799999,61.799999,61.799999,57.590061,0
2017-09-01,61.959999,61.959999,61.959999,61.959999,57.739170,0
2017-09-05,61.470001,61.470001,61.470001,61.470001,57.282551,0
2017-09-06,61.639999,61.639999,61.639999,61.639999,57.440960,0
2017-09-07,61.619999,61.619999,61.619999,61.619999,57.422333,0
2017-09-08,61.560001,61.560001,61.560001,61.560001,57.366417,0
2017-09-11,62.230000,62.230000,62.230000,62.230000,57.990772,0
2017-09-12,62.470001,62.470001,62.470001,62.470001,58.214424,0
2017-09-13,62.509998,62.509998,62.509998,62.509998,58.251690,0
2017-09-14,62.470001,62.470001,62.470001,62.470001,58.214424,0
2017-09-15,62.599998,62.599998,62.599998,62.599998,58.335556,0
2017-09-18,62.740002,62.740002,62.740002,62.740002,58.466026,0
2017-09-19,62.790001,62.790001,62.790001,62.790001,58.512619,0
2017-09-20,62.869999,62.869999,62.869999,62.869999,58.587162,0
2017-09-21,62.419998,62.419998,62.419998,62.419998,58.417778,0
2017-09-22,62.500000,62.500000,62.500000,62.500000,58.492645,0
2017-09-25,62.380001,62.380001,62.380001,62.380001,58.380341,0
2017-09-26,62.400002,62.400002,62.400002,62.400002,58.399063,0
2017-09-27,62.730000,62.730000,62.730000,62.730000,58.707893,0
2017-09-28,62.830002,62.830002,62.830002,62.830002,58.801491,0
2017-09-29,63.049999,63.049999,63.049999,63.049999,59.007381,0
2017-10-02,63.360001,63.360001,63.360001,63.360001,59.297508,0
2017-10-03,63.500000,63.500000,63.500000,63.500000,59.428528,0
2017-10-04,63.570000,63.570000,63.570000,63.570000,59.494049,0
2017-10-05,63.910000,63.910000,63.910000,63.910000,59.812241,0
2017-10-06,63.849998,63.849998,63.849998,63.849998,59.756084,0
2017-10-09,63.720001,63.720001,63.720001,63.720001,59.634415,0
2017-10-10,63.860001,63.860001,63.860001,63.860001,59.765450,0
2017-10-11,63.959999,63.959999,63.959999,63.959999,59.859032,0
2017-10-12,63.869999,63.869999,63.869999,63.869999,59.774807,0
2017-10-13,63.910000,63.910000,63.910000,63.910000,59.812241,0
2017-10-16,64.000000,64.000000,64.000000,64.000000,59.896473,0
2017-10-17,64.019997,64.019997,64.019997,64.019997,59.915184,0
2017-10-18,64.089996,64.089996,64.089996,64.089996,59.980698,0
2017-10-19,64.110001,64.110001,64.110001,64.110001,59.999424,0
2017-10-20,64.440002,64.440002,64.440002,64.440002,60.308266,0
2017-10-23,64.160004,64.160004,64.160004,64.160004,60.046215,0
2017-10-24,64.260002,64.260002,64.260002,64.260002,60.139805,0
2017-10-25,63.950001,63.950001,63.950001,63.950001,59.849678,0
2017-10-26,64.059998,64.059998,64.059998,64.059998,59.952618,0
2017-10-27,64.559998,64.559998,64.559998,64.559998,60.420563,0
2017-10-30,64.290001,64.290001,64.290001,64.290001,60.167877,0
2017-10-31,64.419998,64.419998,64.419998,64.419998,60.289539,0
2017-11-01,64.459999,64.459999,64.459999,64.459999,60.326977,0
2017-11-02,64.489998,64.489998,64.489998,64.489998,60.355053,0
2017-11-03,64.669998,64.669998,64.669998,64.669998,60.523510,0
2017-11-06,64.769997,64.769997,64.769997,64.769997,60.617100,0
2017-11-07,64.669998,64.669998,64.669998,64.669998,60.523510,0
2017-11-08,64.760002,64.760002,64.760002,64.760002,60.607742,0
2017-11-09,64.519997,64.519997,64.519997,64.519997,60.383133,0
2017-11-10,64.500000,64.500000,64.500000,64.500000,60.364410,0
2017-11-13,64.559998,64.559998,64.559998,64.559998,60.420563,0
2017-11-14,64.419998,64.419998,64.419998,64.419998,60.289539,0
2017-11-15,64.089996,64.089996,64.089996,64.089996,59.980698,0
2017-11-16,64.680000,64.680000,64.680000,64.680000,60.532875,0
2017-11-17,64.589996,64.589996,64.589996,64.589996,60.448635,0
2017-11-20,64.709999,64.709999,64.709999,64.709999,60.560947,0
2017-11-21,65.160004,65.160004,65.160004,65.160004,60.982098,0
2017-11-22,65.120003,65.120003,65.120003,65.120003,60.944660,0
2017-11-24,65.250000,65.250000,65.250000,65.250000,61.066322,0
2017-11-27,65.199997,65.199997,65.199997,65.199997,61.019527,0
2017-11-28,65.860001,65.860001,65.860001,65.860001,61.637211,0
2017-11-29,65.870003,65.870003,65.870003,65.870003,61.646568,0
2017-11-30,66.379997,66.379997,66.379997,66.379997,62.123875,0
2017-12-01,66.239998,66.239998,66.239998,66.239998,61.992847,0
2017-12-04,66.150002,66.150002,66.150002,66.150002,61.908619,0
2017-12-05,65.860001,65.860001,65.860001,65.860001,61.637211,0
2017-12-06,65.809998,65.809998,65.809998,65.809998,61.590416,0
2017-12-07,66.070000,66.070000,66.070000,66.070000,61.833744,0
2017-12-08,66.419998,66.419998,66.419998,66.419998,62.161316,0
2017-12-11,66.589996,66.589996,66.589996,66.589996,62.320408,0
2017-12-12,66.650002,66.650002,66.650002,66.650002,62.376560,0
2017-12-13,66.650002,66.650002,66.650002,66.650002,62.376560,0
2017-12-14,66.339996,66.339996,66.339996,66.339996,62.086445,0
2017-12-15,66.970001,66.970001,66.970001,66.970001,62.676041,0
2017-12-18,67.389999,67.389999,67.389999,67.389999,63.069122,0
2017-12-19,67.139999,67.139999,67.139999,67.139999,62.835140,0
2017-12-20,66.790001,66.790001,66.790001,66.790001,62.814453,0
2017-12-21,66.940002,66.940002,66.940002,66.940002,62.955521,0
2017-12-22,66.910004,66.910004,66.910004,66.910004,62.927322,0
2017-12-26,66.870003,66.870003,66.870003,66.870003,62.889690,0
2017-12-27,66.919998,66.919998,66.919998,66.919998,62.936710,0
2017-12-28,67.080002,67.080002,67.080002,67.080002,63.087189,0
2017-12-29,66.720001,66.720001,66.720001,66.720001,62.748623,0
2018-01-02,67.269997,67.269997,67.269997,67.269997,63.265888,0
2018-01-03,67.669998,67.669998,67.669998,67.669998,63.642075,0
2018-01-04,67.919998,67.919998,67.919998,67.919998,63.877190,0
2018-01-05,68.360001,68.360001,68.360001,68.360001,64.291000,0
2018-01-08,68.489998,68.489998,68.489998,68.489998,64.413254,0
2018-01-09,68.580002,68.580002,68.580002,68.580002,64.497902,0
2018-01-10,68.500000,68.500000,68.500000,68.500000,64.422668,0
2018-01-11,69.070000,69.070000,69.070000,69.070000,64.958748,0
2018-01-12,69.489998,69.489998,69.489998,69.489998,65.353745,0
2018-01-16,69.169998,69.169998,69.169998,69.169998,65.052788,0
2018-01-17,69.809998,69.809998,69.809998,69.809998,65.654686,0
2018-01-18,69.669998,69.669998,69.669998,69.669998,65.523026,0
2018-01-19,70.059998,70.059998,70.059998,70.059998,65.889809,0
2018-01-22,70.620003,70.620003,70.620003,70.620003,66.416496,0
2018-01-23,70.790001,70.790001,70.790001,70.790001,66.576340,0
2018-01-24,70.699997,70.699997,70.699997,70.699997,66.491730,0
2018-01-25,70.739998,70.739998,70.739998,70.739998,66.529327,0
2018-01-26,71.500000,71.500000,71.500000,71.500000,67.244102,0
2018-01-29,71.029999,71.029999,71.029999,71.029999,66.802063,0
2018-01-30,70.269997,70.269997,70.269997,70.269997,66.087318,0
2018-01-31,70.269997,70.269997,70.269997,70.269997,66.087318,0
2018-02-01,70.269997,70.269997,70.269997,70.269997,66.087318,0
2018-02-02,68.809998,68.809998,68.809998,68.809998,64.714203,0
2018-02-05,66.059998,66.059998,66.059998,66.059998,62.127911,0
2018-02-06,67.129997,67.129997,67.129997,67.129997,63.134212,0
2018-02-07,66.860001,66.860001,66.860001,66.860001,62.880272,0
2018-02-08,64.419998,64.419998,64.419998,64.419998,60.585522,0
2018-02-09,65.339996,65.339996,65.339996,65.339996,61.450764,0
2018-02-12,66.209999,66.209999,66.209999,66.209999,62.268959,0
2018-02-13,66.389999,66.389999,66.389999,66.389999,62.438271,0
2018-02-14,67.349998,67.349998,67.349998,67.349998,63.341129,0
2018-02-15,68.160004,68.160004,68.160004,68.160004,64.102898,0
2018-02-16,68.209999,68.209999,68.209999,68.209999,64.149918,0
2018-02-20,67.800003,67.800003,67.800003,67.800003,63.764324,0
2018-02-21,67.480003,67.480003,67.480003,67.480003,63.463371,0
2018-02-22,67.510002,67.510002,67.510002,67.510002,63.491589,0
2018-02-23,68.550003,68.550003,68.550003,68.550003,64.469696,0
2018-02-26,69.300003,69.300003,69.300003,69.300003,65.175041,0
2018-02-27,68.410004,68.410004,68.410004,68.410004,64.338020,0
2018-02-28,67.660004,67.660004,67.660004,67.660004,63.632687,0
2018-03-01,66.870003,66.870003,66.870003,66.870003,62.889690,0
2018-03-02,67.309998,67.309998,67.309998,67.309998,63.303490,0
2018-03-05,68.040001,68.040001,68.040001,68.040001,63.990036,0
2018-03-06,68.290001,68.290001,68.290001,68.290001,64.225174,0
2018-03-07,68.339996,68.339996,68.339996,68.339996,64.272171,0
2018-03-08,68.610001,68.610001,68.610001,68.610001,64.526123,0
2018-03-09,69.760002,69.760002,69.760002,69.760002,65.607658,0
2018-03-12,69.720001,69.720001,69.720001,69.720001,65.570045,0
2018-03-13,69.290001,69.290001,69.290001,69.290001,65.165642,0
2018-03-14,68.930000,68.930000,68.930000,68.930000,64.827065,0
2018-03-15,68.830002,68.830002,68.830002,68.830002,64.733025,0
2018-03-16,69.000000,69.000000,69.000000,69.000000,64.892914,0
2018-03-19,68.070000,68.070000,68.070000,68.070000,64.018257,0
2018-03-20,68.169998,68.169998,68.169998,68.169998,64.112297,0
2018-03-21,67.839996,67.839996,67.839996,67.839996,64.061302,0
2018-03-22,66.160004,66.160004,66.160004,66.160004,62.474899,0
2018-03-23,64.790001,64.790001,64.790001,64.790001,61.181213,0
2018-03-26,66.480003,66.480003,66.480003,66.480003,62.777065,0
2018-03-27,65.320000,65.320000,65.320000,65.320000,61.681683,0
2018-03-28,65.169998,65.169998,65.169998,65.169998,61.540039,0
2018-03-29,66.050003,66.050003,66.050003,66.050003,62.371029,0
2018-04-02,64.559998,64.559998,64.559998,64.559998,60.964008,0
2018-04-03,65.360001,65.360001,65.360001,65.360001,61.719456,0
2018-04-04,66.120003,66.120003,66.120003,66.120003,62.437130,0
2018-04-05,66.589996,66.589996,66.589996,66.589996,62.880947,0
2018-04-06,65.160004,65.160004,65.160004,65.160004,61.530598,0
2018-04-09,65.360001,65.360001,65.360001,65.360001,61.719456,0
2018-04-10,66.459999,66.459999,66.459999,66.459999,62.758183,0
2018-04-11,66.160004,66.160004,66.160004,66.160004,62.474899,0
2018-04-12,66.690002,66.690002,66.690002,66.690002,62.975380,0
2018-04-13,66.480003,66.480003,66.480003,66.480003,62.777065,0
2018-04-16,67.029999,67.029999,67.029999,67.029999,63.296425,0
2018-04-17,67.739998,67.739998,67.739998,67.739998,63.966892,0
2018-04-18,67.830002,67.830002,67.830002,67.830002,64.051880,0
2018-04-19,67.449997,67.449997,67.449997,67.449997,63.693039,0
2018-04-20,66.919998,66.919998,66.919998,66.919998,63.192547,0
2018-04-23,66.910004,66.910004,66.910004,66.910004,63.183125,0
2018-04-24,66.080002,66.080002,66.080002,66.080002,62.399342,0
2018-04-25,66.160004,66.160004,66.160004,66.160004,62.474899,0
2018-04-26,66.800003,66.800003,66.800003,66.800003,63.079254,0
2018-04-27,66.849998,66.849998,66.849998,66.849998,63.126453,0
2018-04-30,66.300003,66.300003,66.300003,66.300003,62.607098,0
2018-05-01,66.480003,66.480003,66.480003,66.480003,62.777065,0
2018-05-02,66.070000,66.070000,66.070000,66.070000,62.389908,0
2018-05-03,65.919998,65.919998,65.919998,65.919998,62.248260,0
2018-05-04,66.760002,66.760002,66.760002,66.760002,63.041481,0
2018-05-07,67.050003,67.050003,67.050003,67.050003,63.315319,0
2018-05-08,67.080002,67.080002,67.080002,67.080002,63.343651,0
2018-05-09,67.699997,67.699997,67.699997,67.699997,63.929123,0
2018-05-10,68.290001,68.290001,68.290001,68.290001,64.486267,0
2018-05-11,68.430000,68.430000,68.430000,68.430000,64.618462,0
2018-05-14,68.449997,68.449997,68.449997,68.449997,64.637344,0
2018-05-15,68.040001,68.040001,68.040001,68.040001,64.250183,0
2018-05-16,68.370003,68.370003,68.370003,68.370003,64.561790,0
2018-05-17,68.379997,68.379997,68.379997,68.379997,64.571243,0
2018-05-18,68.239998,68.239998,68.239998,68.239998,64.439034,0
2018-05-21,68.739998,68.739998,68.739998,68.739998,64.911194,0
2018-05-22,68.480003,68.480003,68.480003,68.480003,64.665680,0
2018-05-23,68.690002,68.690002,68.690002,68.690002,64.863968,0
2018-05-24,68.580002,68.580002,68.580002,68.580002,64.760109,0
2018-05-25,68.440002,68.440002,68.440002,68.440002,64.627899,0
2018-05-29,67.750000,67.750000,67.750000,67.750000,63.976345,0
2018-05-30,68.639999,68.639999,68.639999,68.639999,64.816757,0
2018-05-31,68.169998,68.169998,68.169998,68.169998,64.372940,0
2018-06-01,68.879997,68.879997,68.879997,68.879997,65.043388,0
2018-06-04,69.199997,69.199997,69.199997,69.199997,65.345558,0
2018-06-05,69.300003,69.300003,69.300003,69.300003,65.439995,0
2018-06-06,69.889999,69.889999,69.889999,69.889999,65.997116,0
2018-06-07,69.820000,69.820000,69.820000,69.820000,65.931046,0
2018-06-08,70.050003,70.050003,70.050003,70.050003,66.148216,0
2018-06-11,70.129997,70.129997,70.129997,70.129997,66.223763,0
2018-06-12,70.290001,70.290001,70.290001,70.290001,66.374855,0
2018-06-13,70.010002,70.010002,70.010002,70.010002,66.110451,0
2018-06-14,70.220001,70.220001,70.220001,70.220001,66.308762,0
2018-06-15,70.169998,70.169998,70.169998,70.169998,66.261520,0
2018-06-18,70.099998,70.099998,70.099998,70.099998,66.195427,0
2018-06-19,69.839996,69.839996,69.839996,69.839996,65.949913,0
2018-06-20,70.019997,70.019997,70.019997,70.019997,66.119896,0
2018-06-21,69.239998,69.239998,69.239998,69.239998,65.659027,0
2018-06-22,69.349998,69.349998,69.349998,69.349998,65.763336,0
2018-06-25,68.360001,68.360001,68.360001,68.360001,64.824524,0
2018-06-26,68.540001,68.540001,68.540001,68.540001,64.995239,0
2018-06-27,67.870003,67.870003,67.870003,67.870003,64.359879,0
2018-06-28,68.290001,68.290001,68.290001,68.290001,64.758163,0
2018-06-29,68.339996,68.339996,68.339996,68.339996,64.805580,0
2018-07-02,68.570000,68.570000,68.570000,68.570000,65.023674,0
2018-07-03,68.309998,68.309998,68.309998,68.309998,64.777122,0
2018-07-05,68.919998,68.919998,68.919998,68.919998,65.355576,0
2018-07-06,69.519997,69.519997,69.519997,69.519997,65.924538,0
2018-07-09,70.129997,70.129997,70.129997,70.129997,66.502998,0
2018-07-10,70.300003,70.300003,70.300003,70.300003,66.664223,0
2018-07-11,69.809998,69.809998,69.809998,69.809998,66.199554,0
2018-07-12,70.389999,70.389999,70.389999,70.389999,66.749542,0
2018-07-13,70.440002,70.440002,70.440002,70.440002,66.796974,0
2018-07-16,70.320000,70.320000,70.320000,70.320000,66.683159,0
2018-07-17,70.620003,70.620003,70.620003,70.620003,66.967667,0
2018-07-18,70.790001,70.790001,70.790001,70.790001,67.128860,0
